source_name,source_lat,source_lng,dest_name,dest_lat,dest_lng,pickup_time,hour,day_of_week,month,ride_type,num_riders,distance_km,duration_minutes,is_weekend,is_rush_hour
KIET Group of Institutions,28.753,77.4973,India Gate,28.6129,77.2295,2023-08-25 12:14:00,12,4,8,shared,1,30.42,78.1,0,0
Greater Kailash,28.5562,77.2249,ABES Engineering College,28.6324,77.449,2023-07-27 04:30:00,4,3,7,shared,3,23.46,67.4,0,0
Select Citywalk,28.5289,77.2195,Greater Kailash,28.5562,77.2249,2023-12-16 18:53:00,18,5,12,private,1,3.08,17.5,1,1
Connaught Place,28.6315,77.2167,Galgotias University,28.4507,77.4908,2023-08-12 11:14:00,11,5,8,shared,4,33.48,99.8,1,0
Akshardham Temple,28.6127,77.2773,Greater Kailash,28.5562,77.2249,2023-11-27 21:50:00,21,0,11,shared,3,8.1,29.5,0,0
JNU,28.5399,77.1674,Qutub Minar,28.5245,77.1855,2023-03-09 18:29:00,18,3,3,shared,1,2.46,22.4,0,1
Red Fort,28.6562,77.241,IIT Delhi,28.5456,77.1924,2023-07-24 02:02:00,2,0,7,shared,2,13.18,30.4,0,0
Cyber Hub,28.4946,77.0893,Amity University,28.5445,77.3325,2023-09-25 05:38:00,5,0,9,private,1,24.4,66.2,0,0
Amity University,28.5445,77.3325,Qutub Minar,28.5245,77.1855,2023-07-21 06:09:00,6,4,7,shared,2,14.53,29.9,0,0
JNU,28.5399,77.1674,Shiv Nadar University,28.5266,77.5757,2023-03-04 05:20:00,5,5,3,private,1,39.91,86.4,1,0
ABES Engineering College,28.6324,77.449,Cyber Hub,28.4946,77.0893,2023-11-17 16:34:00,16,4,11,private,1,38.33,97.1,0,0
KIET Group of Institutions,28.753,77.4973,Delhi University,28.6891,77.2087,2023-12-11 04:13:00,4,0,12,shared,3,29.03,74.9,0,0
Jaypee Institute,28.5244,77.3656,NSIT,28.6091,77.0378,2023-03-14 09:58:00,9,1,3,shared,4,33.37,172.5,0,1
DLF Mall of India,28.5671,77.3263,Shiv Nadar University,28.5266,77.5757,2023-01-08 06:33:00,6,6,1,shared,3,24.77,67.2,1,0
IIT Delhi,28.5456,77.1924,IMS Ghaziabad,28.67,77.4382,2023-05-24 20:41:00,20,2,5,private,1,27.7,64.6,0,0
NSIT,28.6091,77.0378,Shiv Nadar University,28.5266,77.5757,2023-01-04 05:10:00,5,2,1,private,1,53.32,105.9,0,0
DTU,28.7495,77.1184,Connaught Place,28.6315,77.2167,2023-12-27 09:18:00,9,2,12,private,1,16.25,64.1,0,1
Greater Kailash,28.5562,77.2249,Connaught Place,28.6315,77.2167,2023-08-06 18:36:00,18,6,8,private,1,8.41,36.5,1,1
DLF Mall of India,28.5671,77.3263,Cyber Hub,28.4946,77.0893,2023-12-16 09:11:00,9,5,12,shared,3,24.52,60.1,1,1
Delhi University,28.6891,77.2087,IMS Ghaziabad,28.67,77.4382,2023-03-27 04:29:00,4,0,3,shared,3,22.49,59.1,0,0
DTU,28.7495,77.1184,Shiv Nadar University,28.5266,77.5757,2023-12-08 22:09:00,22,4,12,private,1,51.05,97.5,0,0
DTU,28.7495,77.1184,Akshardham Temple,28.6127,77.2773,2023-06-27 20:17:00,20,1,6,shared,1,21.72,67.6,0,0
Delhi University,28.6891,77.2087,KIET Group of Institutions,28.753,77.4973,2023-02-22 18:32:00,18,2,2,shared,4,29.03,123.0,0,1
Jaypee Institute,28.5244,77.3656,Select Citywalk,28.5289,77.2195,2023-07-12 04:26:00,4,2,7,shared,4,14.28,42.5,0,0
Hindu College of Engineering,28.6764,77.5043,Lotus Temple,28.5535,77.2588,2023-07-27 00:46:00,0,3,7,private,1,27.59,54.9,0,0
Connaught Place,28.6315,77.2167,Qutub Minar,28.5245,77.1855,2023-11-10 09:34:00,9,4,11,shared,3,12.28,58.1,0,1
Greater Kailash,28.5562,77.2249,Delhi University,28.6891,77.2087,2023-11-17 22:41:00,22,4,11,shared,3,14.86,35.3,0,0
Galgotias University,28.4507,77.4908,Select Citywalk,28.5289,77.2195,2023-11-05 08:45:00,8,6,11,shared,1,27.9,52.2,1,1
Qutub Minar,28.5245,77.1855,Hindu College of Engineering,28.6764,77.5043,2023-06-20 22:33:00,22,1,6,private,1,35.41,85.4,0,0
Delhi University,28.6891,77.2087,JNU,28.5399,77.1674,2023-04-01 01:20:00,1,5,4,private,1,17.07,38.5,1,0
Lotus Temple,28.5535,77.2588,India Gate,28.6129,77.2295,2023-05-01 08:53:00,8,0,5,shared,4,7.2,35.4,0,1
Connaught Place,28.6315,77.2167,KIET Group of Institutions,28.753,77.4973,2023-09-19 08:53:00,8,1,9,private,1,30.52,108.4,0,1
Delhi University,28.6891,77.2087,Amity University,28.5445,77.3325,2023-06-08 20:19:00,20,3,6,private,1,20.11,63.6,0,0
Cyber Hub,28.4946,77.0893,Shiv Nadar University,28.5266,77.5757,2023-08-23 17:15:00,17,2,8,shared,1,47.66,177.3,0,1
DTU,28.7495,77.1184,Hindu College of Engineering,28.6764,77.5043,2023-09-21 08:11:00,8,3,9,private,1,38.5,193.7,0,1
Qutub Minar,28.5245,77.1855,ITS Engineering College,28.6763,77.3823,2023-11-30 23:41:00,23,3,11,shared,3,25.57,65.2,0,0
ITS Engineering College,28.6763,77.3823,Hindu College of Engineering,28.6764,77.5043,2023-11-06 09:26:00,9,0,11,private,1,11.9,60.0,0,1
Noida International University,28.3965,77.5007,NSIT,28.6091,77.0378,2023-05-08 11:32:00,11,0,5,private,1,51.04,139.5,0,0
DLF Mall of India,28.5671,77.3263,Select Citywalk,28.5289,77.2195,2023-01-06 18:55:00,18,4,1,private,1,11.26,61.4,0,1
Cyber Hub,28.4946,77.0893,ABES Engineering College,28.6324,77.449,2023-11-22 11:43:00,11,2,11,private,1,38.33,102.9,0,0
Qutub Minar,28.5245,77.1855,DTU,28.7495,77.1184,2023-05-21 14:24:00,14,6,5,shared,4,25.86,77.5,1,0
Lotus Temple,28.5535,77.2588,Red Fort,28.6562,77.241,2023-11-07 11:56:00,11,1,11,shared,1,11.55,43.8,0,0
DLF Mall of India,28.5671,77.3263,Connaught Place,28.6315,77.2167,2023-03-23 02:28:00,2,3,3,shared,4,12.88,36.2,0,0
DTU,28.7495,77.1184,NSIT,28.6091,77.0378,2023-04-21 01:09:00,1,4,4,shared,2,17.48,39.1,0,0
Jaypee Institute,28.5244,77.3656,ABES Engineering College,28.6324,77.449,2023-02-28 18:58:00,18,1,2,shared,2,14.51,67.0,0,1
ITS Engineering College,28.6763,77.3823,Amity University,28.5445,77.3325,2023-09-29 16:35:00,16,4,9,private,1,15.44,58.4,0,0
Akshardham Temple,28.6127,77.2773,DTU,28.7495,77.1184,2023-03-30 07:24:00,7,3,3,private,1,21.72,61.2,0,0
Qutub Minar,28.5245,77.1855,JNU,28.5399,77.1674,2023-06-16 14:29:00,14,4,6,private,1,2.46,18.3,0,0
Hindu College of Engineering,28.6764,77.5043,DTU,28.7495,77.1184,2023-01-27 04:27:00,4,4,1,private,1,38.5,75.4,0,0
Lotus Temple,28.5535,77.2588,Hindu College of Engineering,28.6764,77.5043,2023-04-02 20:29:00,20,6,4,shared,4,27.59,51.0,1,0
Qutub Minar,28.5245,77.1855,ITS Engineering College,28.6763,77.3823,2023-11-13 07:01:00,7,0,11,private,1,25.57,63.3,0,0
Greater Kailash,28.5562,77.2249,NSIT,28.6091,77.0378,2023-08-05 08:43:00,8,5,8,shared,3,19.19,41.7,1,1
Akshardham Temple,28.6127,77.2773,Cyber Hub,28.4946,77.0893,2023-02-21 13:21:00,13,1,2,shared,2,22.57,60.3,0,0
KIET Group of Institutions,28.753,77.4973,Amity University,28.5445,77.3325,2023-10-14 11:55:00,11,5,10,shared,3,28.22,95.4,1,0
IMS Ghaziabad,28.67,77.4382,Connaught Place,28.6315,77.2167,2023-10-14 21:33:00,21,5,10,shared,4,22.03,55.3,1,0
Connaught Place,28.6315,77.2167,KIET Group of Institutions,28.753,77.4973,2023-01-01 23:57:00,23,6,1,private,1,30.52,54.9,1,0
Qutub Minar,28.5245,77.1855,Galgotias University,28.4507,77.4908,2023-06-07 02:18:00,2,2,6,private,1,30.95,62.4,0,0
DTU,28.7495,77.1184,Select Citywalk,28.5289,77.2195,2023-05-23 10:27:00,10,1,5,shared,3,26.44,98.2,0,0
Amity University,28.5445,77.3325,India Gate,28.6129,77.2295,2023-04-07 09:45:00,9,4,4,shared,2,12.61,71.6,0,1
IIT Delhi,28.5456,77.1924,Red Fort,28.6562,77.241,2023-05-10 21:28:00,21,2,5,private,1,13.18,36.6,0,0
KIET Group of Institutions,28.753,77.4973,IIT Delhi,28.5456,77.1924,2023-06-22 11:33:00,11,3,6,private,1,37.64,93.9,0,0
Noida International University,28.3965,77.5007,IIT Delhi,28.5456,77.1924,2023-11-27 22:31:00,22,0,11,shared,2,34.39,89.1,0,0
Cyber Hub,28.4946,77.0893,Hindu College of Engineering,28.6764,77.5043,2023-12-21 14:22:00,14,3,12,shared,4,45.28,143.0,0,0
Galgotias University,28.4507,77.4908,Lotus Temple,28.5535,77.2588,2023-08-14 05:23:00,5,0,8,shared,4,25.39,72.0,0,0
Amity University,28.5445,77.3325,Hindu College of Engineering,28.6764,77.5043,2023-02-21 21:49:00,21,1,2,private,1,22.28,57.3,0,0
KIET Group of Institutions,28.753,77.4973,Hindu College of Engineering,28.6764,77.5043,2023-02-17 07:22:00,7,4,2,shared,3,8.54,22.0,0,0
Lotus Temple,28.5535,77.2588,Hindu College of Engineering,28.6764,77.5043,2023-07-29 11:02:00,11,5,7,private,1,27.59,75.5,1,0
Jaypee Institute,28.5244,77.3656,Noida International University,28.3965,77.5007,2023-01-07 13:48:00,13,5,1,private,1,19.41,64.4,1,0
IIT Delhi,28.5456,77.1924,Shiv Nadar University,28.5266,77.5757,2023-11-11 18:25:00,18,5,11,shared,3,37.5,145.0,1,1
Qutub Minar,28.5245,77.1855,Cyber Hub,28.4946,77.0893,2023-12-17 21:44:00,21,6,12,shared,4,9.97,37.0,1,0
Noida International University,28.3965,77.5007,Lotus Temple,28.5535,77.2588,2023-03-11 23:15:00,23,5,3,private,1,29.39,71.5,1,0
Shiv Nadar University,28.5266,77.5757,IMS Ghaziabad,28.67,77.4382,2023-07-10 15:25:00,15,0,7,private,1,20.84,58.3,0,0
Qutub Minar,28.5245,77.1855,ITS Engineering College,28.6763,77.3823,2023-06-25 05:17:00,5,6,6,private,1,25.57,65.0,1,0
ITS Engineering College,28.6763,77.3823,Noida International University,28.3965,77.5007,2023-12-09 16:40:00,16,5,12,private,1,33.19,96.9,1,0
KIET Group of Institutions,28.753,77.4973,Noida International University,28.3965,77.5007,2023-10-29 18:06:00,18,6,10,private,1,39.64,138.1,1,1
India Gate,28.6129,77.2295,JNU,28.5399,77.1674,2023-12-11 12:04:00,12,0,12,shared,2,10.13,37.2,0,0
Connaught Place,28.6315,77.2167,Amity University,28.5445,77.3325,2023-05-15 14:42:00,14,0,5,private,1,14.88,44.8,0,0
Lotus Temple,28.5535,77.2588,Galgotias University,28.4507,77.4908,2023-08-01 10:02:00,10,1,8,private,1,25.39,67.2,0,0
Noida International University,28.3965,77.5007,Akshardham Temple,28.6127,77.2773,2023-05-15 23:05:00,23,0,5,private,1,32.47,77.3,0,0
Lotus Temple,28.5535,77.2588,Qutub Minar,28.5245,77.1855,2023-06-09 07:40:00,7,4,6,private,1,7.85,24.6,0,0
Connaught Place,28.6315,77.2167,KIET Group of Institutions,28.753,77.4973,2023-11-19 16:09:00,16,6,11,shared,2,30.52,81.9,1,0
Qutub Minar,28.5245,77.1855,Delhi University,28.6891,77.2087,2023-02-09 02:54:00,2,3,2,shared,4,18.44,53.0,0,0
Akshardham Temple,28.6127,77.2773,Qutub Minar,28.5245,77.1855,2023-03-25 00:54:00,0,5,3,private,1,13.29,30.4,1,0
Amity University,28.5445,77.3325,Qutub Minar,28.5245,77.1855,2023-02-16 04:19:00,4,3,2,shared,2,14.53,30.6,0,0
JNU,28.5399,77.1674,Lotus Temple,28.5535,77.2588,2023-10-15 07:25:00,7,6,10,private,1,9.05,25.3,1,0
Galgotias University,28.4507,77.4908,Qutub Minar,28.5245,77.1855,2023-06-20 12:41:00,12,1,6,private,1,30.95,111.7,0,0
KIET Group of Institutions,28.753,77.4973,Greater Kailash,28.5562,77.2249,2023-09-08 04:22:00,4,4,9,private,1,34.43,66.8,0,0
ABES Engineering College,28.6324,77.449,IMS Ghaziabad,28.67,77.4382,2023-02-15 15:21:00,15,2,2,private,1,4.31,25.3,0,0
Lotus Temple,28.5535,77.2588,DLF Mall of India,28.5671,77.3263,2023-07-29 13:07:00,13,5,7,shared,2,6.76,28.1,1,0
IMS Ghaziabad,28.67,77.4382,Red Fort,28.6562,77.241,2023-01-27 04:58:00,4,4,1,shared,2,19.3,48.4,0,0
ITS Engineering College,28.6763,77.3823,Jaypee Institute,28.5244,77.3656,2023-03-06 19:30:00,19,0,3,private,1,16.97,87.1,0,1
IMS Ghaziabad,28.67,77.4382,Shiv Nadar University,28.5266,77.5757,2023-12-06 11:32:00,11,2,12,private,1,20.84,54.2,0,0
Delhi University,28.6891,77.2087,Greater Kailash,28.5562,77.2249,2023-10-17 15:11:00,15,1,10,shared,1,14.86,54.0,0,0
Greater Kailash,28.5562,77.2249,Connaught Place,28.6315,77.2167,2023-04-23 17:06:00,17,6,4,private,1,8.41,36.3,1,1
DLF Mall of India,28.5671,77.3263,Jaypee Institute,28.5244,77.3656,2023-08-05 22:24:00,22,5,8,shared,2,6.11,18.8,1,0
Noida International University,28.3965,77.5007,Connaught Place,28.6315,77.2167,2023-09-13 16:14:00,16,2,9,shared,4,38.12,130.1,0,0
Red Fort,28.6562,77.241,Noida International University,28.3965,77.5007,2023-04-25 01:41:00,1,1,4,shared,4,38.44,108.4,0,0
Connaught Place,28.6315,77.2167,ABES Engineering College,28.6324,77.449,2023-10-24 09:16:00,9,1,10,shared,3,22.67,102.1,0,1
KIET Group of Institutions,28.753,77.4973,IMS Ghaziabad,28.67,77.4382,2023-11-10 17:30:00,17,4,11,private,1,10.88,64.4,0,1
KIET Group of Institutions,28.753,77.4973,JNU,28.5399,77.1674,2023-10-25 17:56:00,17,2,10,shared,1,39.97,212.5,0,1
Greater Kailash,28.5562,77.2249,KIET Group of Institutions,28.753,77.4973,2023-09-02 14:40:00,14,5,9,shared,1,34.43,92.6,1,0
Red Fort,28.6562,77.241,JNU,28.5399,77.1674,2023-10-10 13:49:00,13,1,10,shared,2,14.79,51.3,0,0
IIT Delhi,28.5456,77.1924,Red Fort,28.6562,77.241,2023-02-08 22:13:00,22,2,2,private,1,13.18,30.0,0,0
Noida International University,28.3965,77.5007,Greater Kailash,28.5562,77.2249,2023-10-17 09:35:00,9,1,10,private,1,32.28,127.8,0,1
Greater Kailash,28.5562,77.2249,Noida International University,28.3965,77.5007,2023-03-07 11:10:00,11,1,3,private,1,32.28,85.2,0,0
DTU,28.7495,77.1184,Greater Kailash,28.5562,77.2249,2023-03-30 03:32:00,3,3,3,shared,4,23.87,66.3,0,0
Jaypee Institute,28.5244,77.3656,KIET Group of Institutions,28.753,77.4973,2023-10-29 21:56:00,21,6,10,shared,3,28.48,78.6,1,0
ITS Engineering College,28.6763,77.3823,Galgotias University,28.4507,77.4908,2023-10-09 09:24:00,9,0,10,shared,1,27.23,111.8,0,1
Galgotias University,28.4507,77.4908,ABES Engineering College,28.6324,77.449,2023-05-04 02:12:00,2,3,5,shared,3,20.61,54.8,0,0
Delhi University,28.6891,77.2087,Cyber Hub,28.4946,77.0893,2023-01-04 06:49:00,6,2,1,private,1,24.57,45.9,0,0
DTU,28.7495,77.1184,Red Fort,28.6562,77.241,2023-08-05 13:58:00,13,5,8,shared,2,15.83,49.9,1,0
IIT Delhi,28.5456,77.1924,DLF Mall of India,28.5671,77.3263,2023-06-14 20:46:00,20,2,6,shared,1,13.29,36.8,0,0
Noida International University,28.3965,77.5007,Jaypee Institute,28.5244,77.3656,2023-04-09 23:54:00,23,6,4,private,1,19.41,42.9,1,0
IIT Delhi,28.5456,77.1924,Amity University,28.5445,77.3325,2023-09-25 19:33:00,19,0,9,shared,1,13.69,80.6,0,1
Red Fort,28.6562,77.241,IIT Delhi,28.5456,77.1924,2023-07-24 09:59:00,9,0,7,shared,1,13.18,55.9,0,1
Hindu College of Engineering,28.6764,77.5043,NSIT,28.6091,77.0378,2023-09-13 21:44:00,21,2,9,shared,3,46.14,134.7,0,0
Amity University,28.5445,77.3325,Akshardham Temple,28.6127,77.2773,2023-12-02 21:10:00,21,5,12,private,1,9.3,26.9,1,0
IIT Delhi,28.5456,77.1924,Noida International University,28.3965,77.5007,2023-01-13 19:59:00,19,4,1,shared,2,34.39,180.8,0,1
Cyber Hub,28.4946,77.0893,Greater Kailash,28.5562,77.2249,2023-01-09 09:00:00,9,0,1,shared,2,14.91,73.4,0,1
DTU,28.7495,77.1184,Hindu College of Engineering,28.6764,77.5043,2023-09-02 16:26:00,16,5,9,private,1,38.5,156.1,1,0
KIET Group of Institutions,28.753,77.4973,India Gate,28.6129,77.2295,2023-01-23 05:52:00,5,0,1,private,1,30.42,62.8,0,0
Noida International University,28.3965,77.5007,Cyber Hub,28.4946,77.0893,2023-03-15 19:03:00,19,2,3,private,1,41.68,152.4,0,1
ITS Engineering College,28.6763,77.3823,DTU,28.7495,77.1184,2023-03-10 22:50:00,22,4,3,shared,2,26.99,50.0,0,0
Qutub Minar,28.5245,77.1855,NSIT,28.6091,77.0378,2023-08-08 22:16:00,22,1,8,private,1,17.22,36.7,0,0
KIET Group of Institutions,28.753,77.4973,Hindu College of Engineering,28.6764,77.5043,2023-06-14 11:41:00,11,2,6,private,1,8.54,27.2,0,0
Connaught Place,28.6315,77.2167,ABES Engineering College,28.6324,77.449,2023-07-27 10:47:00,10,3,7,shared,4,22.67,72.1,0,0
KIET Group of Institutions,28.753,77.4973,Cyber Hub,28.4946,77.0893,2023-08-03 03:43:00,3,3,8,shared,4,49.11,122.3,0,0
DLF Mall of India,28.5671,77.3263,Greater Kailash,28.5562,77.2249,2023-06-10 21:12:00,21,5,6,private,1,9.98,34.6,1,0
ITS Engineering College,28.6763,77.3823,Lotus Temple,28.5535,77.2588,2023-08-29 01:24:00,1,1,8,shared,2,18.21,35.4,0,0
Galgotias University,28.4507,77.4908,Select Citywalk,28.5289,77.2195,2023-02-04 04:23:00,4,5,2,shared,3,27.9,52.2,1,0
DLF Mall of India,28.5671,77.3263,JNU,28.5399,77.1674,2023-01-18 23:09:00,23,2,1,private,1,15.81,33.2,0,0
Select Citywalk,28.5289,77.2195,Akshardham Temple,28.6127,77.2773,2023-04-05 20:06:00,20,2,4,private,1,10.89,32.5,0,0
Cyber Hub,28.4946,77.0893,Qutub Minar,28.5245,77.1855,2023-04-07 21:44:00,21,4,4,shared,2,9.97,43.5,0,0
IMS Ghaziabad,28.67,77.4382,Jaypee Institute,28.5244,77.3656,2023-03-25 21:17:00,21,5,3,private,1,17.67,35.9,1,0
Red Fort,28.6562,77.241,NSIT,28.6091,77.0378,2023-10-23 00:00:00,0,0,10,shared,4,20.51,54.3,0,0
Red Fort,28.6562,77.241,IMS Ghaziabad,28.67,77.4382,2023-05-25 01:23:00,1,3,5,shared,2,19.3,52.5,0,0
Greater Kailash,28.5562,77.2249,Lotus Temple,28.5535,77.2588,2023-03-20 11:29:00,11,0,3,shared,4,3.32,22.9,0,0
Select Citywalk,28.5289,77.2195,Connaught Place,28.6315,77.2167,2023-07-25 19:41:00,19,1,7,private,1,11.41,62.3,0,1
ABES Engineering College,28.6324,77.449,Jaypee Institute,28.5244,77.3656,2023-06-11 08:22:00,8,6,6,shared,2,14.51,38.4,1,1
Amity University,28.5445,77.3325,Noida International University,28.3965,77.5007,2023-06-20 10:27:00,10,1,6,private,1,23.26,63.7,0,0
JNU,28.5399,77.1674,Delhi University,28.6891,77.2087,2023-09-20 22:20:00,22,2,9,shared,1,17.07,34.2,0,0
NSIT,28.6091,77.0378,JNU,28.5399,77.1674,2023-02-24 18:22:00,18,4,2,shared,2,14.81,64.6,0,1
NSIT,28.6091,77.0378,Jaypee Institute,28.5244,77.3656,2023-09-14 20:36:00,20,3,9,shared,1,33.37,73.8,0,0
ITS Engineering College,28.6763,77.3823,NSIT,28.6091,77.0378,2023-01-26 12:59:00,12,3,1,private,1,34.44,112.6,0,0
Lotus Temple,28.5535,77.2588,Amity University,28.5445,77.3325,2023-03-18 14:58:00,14,5,3,private,1,7.27,24.6,1,0
Akshardham Temple,28.6127,77.2773,Jaypee Institute,28.5244,77.3656,2023-08-10 08:25:00,8,3,8,shared,3,13.07,64.8,0,1
Cyber Hub,28.4946,77.0893,DLF Mall of India,28.5671,77.3263,2023-11-06 12:54:00,12,0,11,private,1,24.52,63.2,0,0
IMS Ghaziabad,28.67,77.4382,IIT Delhi,28.5456,77.1924,2023-11-28 05:07:00,5,1,11,shared,4,27.7,52.8,0,0
KIET Group of Institutions,28.753,77.4973,Galgotias University,28.4507,77.4908,2023-08-03 00:55:00,0,3,8,shared,2,33.62,64.7,0,0
Delhi University,28.6891,77.2087,NSIT,28.6091,77.0378,2023-05-01 23:54:00,23,0,5,private,1,18.9,53.8,0,0
DLF Mall of India,28.5671,77.3263,Shiv Nadar University,28.5266,77.5757,2023-06-03 23:25:00,23,5,6,private,1,24.77,66.0,1,0
Delhi University,28.6891,77.2087,Amity University,28.5445,77.3325,2023-03-05 04:10:00,4,6,3,private,1,20.11,52.5,1,0
IIT Delhi,28.5456,77.1924,Jaypee Institute,28.5244,77.3656,2023-11-30 13:44:00,13,3,11,private,1,17.08,48.0,0,0
DLF Mall of India,28.5671,77.3263,Red Fort,28.6562,77.241,2023-01-06 06:41:00,6,4,1,private,1,12.94,24.8,0,0
Red Fort,28.6562,77.241,ITS Engineering College,28.6763,77.3823,2023-01-03 12:25:00,12,1,1,shared,3,13.97,37.3,0,0
Jaypee Institute,28.5244,77.3656,Select Citywalk,28.5289,77.2195,2023-11-24 05:33:00,5,4,11,private,1,14.28,42.9,0,0
NSIT,28.6091,77.0378,Select Citywalk,28.5289,77.2195,2023-05-02 20:20:00,20,1,5,private,1,19.86,51.5,0,0
Cyber Hub,28.4946,77.0893,ABES Engineering College,28.6324,77.449,2023-08-07 17:32:00,17,0,8,shared,4,38.33,161.6,0,1
Noida International University,28.3965,77.5007,Hindu College of Engineering,28.6764,77.5043,2023-10-11 22:57:00,22,2,10,shared,3,31.13,78.3,0,0
ITS Engineering College,28.6763,77.3823,IIT Delhi,28.5456,77.1924,2023-01-06 13:20:00,13,4,1,private,1,23.56,83.7,0,0
Delhi University,28.6891,77.2087,Shiv Nadar University,28.5266,77.5757,2023-03-31 22:21:00,22,4,3,private,1,40.13,102.0,0,0
JNU,28.5399,77.1674,Akshardham Temple,28.6127,77.2773,2023-01-13 00:23:00,0,4,1,private,1,13.44,30.6,0,0
DTU,28.7495,77.1184,Cyber Hub,28.4946,77.0893,2023-03-29 00:30:00,0,2,3,private,1,28.49,75.6,0,0
Akshardham Temple,28.6127,77.2773,Shiv Nadar University,28.5266,77.5757,2023-03-24 06:42:00,6,4,3,shared,3,30.67,72.9,0,0
Red Fort,28.6562,77.241,Select Citywalk,28.5289,77.2195,2023-07-30 18:15:00,18,6,7,shared,3,14.31,43.4,1,1
ITS Engineering College,28.6763,77.3823,Red Fort,28.6562,77.241,2023-09-03 08:49:00,8,6,9,shared,2,13.97,28.8,1,1
ITS Engineering College,28.6763,77.3823,Amity University,28.5445,77.3325,2023-01-01 14:51:00,14,6,1,private,1,15.44,51.7,1,0
NSIT,28.6091,77.0378,Shiv Nadar University,28.5266,77.5757,2023-11-01 20:14:00,20,2,11,shared,4,53.32,125.6,0,0
Delhi University,28.6891,77.2087,IMS Ghaziabad,28.67,77.4382,2023-10-30 01:47:00,1,0,10,shared,3,22.49,56.6,0,0
India Gate,28.6129,77.2295,Amity University,28.5445,77.3325,2023-02-02 08:36:00,8,3,2,private,1,12.61,61.4,0,1
Hindu College of Engineering,28.6764,77.5043,KIET Group of Institutions,28.753,77.4973,2023-03-17 05:31:00,5,4,3,private,1,8.54,24.0,0,0
ABES Engineering College,28.6324,77.449,Akshardham Temple,28.6127,77.2773,2023-09-15 17:52:00,17,4,9,private,1,16.9,71.5,0,1
Red Fort,28.6562,77.241,Shiv Nadar University,28.5266,77.5757,2023-03-27 10:14:00,10,0,3,shared,4,35.71,119.5,0,0
Greater Kailash,28.5562,77.2249,Select Citywalk,28.5289,77.2195,2023-06-19 05:57:00,5,0,6,private,1,3.08,15.6,0,0
Hindu College of Engineering,28.6764,77.5043,Red Fort,28.6562,77.241,2023-11-17 01:41:00,1,4,11,private,1,25.79,65.2,0,0
JNU,28.5399,77.1674,Select Citywalk,28.5289,77.2195,2023-05-03 18:09:00,18,2,5,shared,4,5.23,29.1,0,1
Connaught Place,28.6315,77.2167,Galgotias University,28.4507,77.4908,2023-08-06 14:47:00,14,6,8,shared,2,33.48,83.5,1,0
JNU,28.5399,77.1674,Shiv Nadar University,28.5266,77.5757,2023-08-26 19:33:00,19,5,8,private,1,39.91,117.0,1,1
Lotus Temple,28.5535,77.2588,Connaught Place,28.6315,77.2167,2023-03-31 20:14:00,20,4,3,shared,2,9.6,40.7,0,0
IMS Ghaziabad,28.67,77.4382,Noida International University,28.3965,77.5007,2023-08-27 06:52:00,6,6,8,shared,4,31.02,59.7,1,0
Hindu College of Engineering,28.6764,77.5043,Galgotias University,28.4507,77.4908,2023-10-21 06:27:00,6,5,10,private,1,25.13,48.6,1,0
Akshardham Temple,28.6127,77.2773,DLF Mall of India,28.5671,77.3263,2023-08-15 07:54:00,7,1,8,private,1,6.97,22.5,0,0
Qutub Minar,28.5245,77.1855,Amity University,28.5445,77.3325,2023-04-15 17:14:00,17,5,4,shared,3,14.53,43.6,1,1
Qutub Minar,28.5245,77.1855,Jaypee Institute,28.5244,77.3656,2023-02-24 16:39:00,16,4,2,private,1,17.6,59.2,0,0
Red Fort,28.6562,77.241,Cyber Hub,28.4946,77.0893,2023-03-29 08:13:00,8,2,3,private,1,23.29,88.3,0,1
KIET Group of Institutions,28.753,77.4973,JNU,28.5399,77.1674,2023-09-25 22:39:00,22,0,9,private,1,39.97,103.2,0,0
DLF Mall of India,28.5671,77.3263,Red Fort,28.6562,77.241,2023-09-15 00:13:00,0,4,9,shared,1,12.94,24.1,0,0
Galgotias University,28.4507,77.4908,Lotus Temple,28.5535,77.2588,2023-06-14 11:50:00,11,2,6,shared,3,25.39,90.8,0,0
India Gate,28.6129,77.2295,JNU,28.5399,77.1674,2023-10-14 16:21:00,16,5,10,private,1,10.13,39.3,1,0
IIT Delhi,28.5456,77.1924,KIET Group of Institutions,28.753,77.4973,2023-03-21 18:39:00,18,1,3,private,1,37.64,203.3,0,1
Hindu College of Engineering,28.6764,77.5043,Akshardham Temple,28.6127,77.2773,2023-06-21 14:21:00,14,2,6,private,1,23.26,65.5,0,0
India Gate,28.6129,77.2295,JNU,28.5399,77.1674,2023-09-11 18:33:00,18,0,9,private,1,10.13,54.7,0,1
Red Fort,28.6562,77.241,DTU,28.7495,77.1184,2023-10-09 05:20:00,5,0,10,private,1,15.83,36.2,0,0
Galgotias University,28.4507,77.4908,Noida International University,28.3965,77.5007,2023-11-29 07:18:00,7,2,11,private,1,6.1,22.6,0,0
